invoice_id,store_name,store_num,date,time,brand,product,flavor,quantity,price_definition,price,subtotal,product_id
5121225,The Y Store,,12/12/2025,6:12 PM,Shelton,Pizza,Supreme,5,Regular Price,$6.95,$34.75,d387e9d2
5121225,The Y Store,,12/12/2025,6:12 PM,Shelton,Pizza,Four Meat,4,Regular Price,$6.95,$27.80,5d7f58f2
5121225,The Y Store,,12/12/2025,6:12 PM,Shelton,Pizza,Pepp. Italian Sausage,4,Regular Price,$6.95,$27.80,0b2e3fca
5121226,Lucky Seven Ely,11,12/12/2025,6:53 PM,Stokke,Pizza,Chicken Alfredo,4,Regular Price,$5.95,$23.80,f56d7e9d
5121226,Lucky Seven Ely,11,12/12/2025,6:52 PM,Shelton,Pizza,Four Meat,8,Regular Price,$6.95,$55.60,5d7f58f2
5121226,Lucky Seven Ely,11,12/12/2025,6:52 PM,Shelton,Pizza,Chicken Alfredo,8,Regular Price,$6.95,$55.60,8f638871
5121226,Lucky Seven Ely,11,12/12/2025,6:52 PM,Shelton,Pizza,Pepperoni,8,Regular Price,$6.95,$55.60,a1b4979f
5121226,Lucky Seven Ely,11,12/12/2025,6:53 PM,Shelton,Pizza,BBQ Cheeseburger,4,Regular Price,$6.95,$27.80,c73474b1
5121226,Lucky Seven Ely,11,12/12/2025,6:52 PM,Shelton,Pizza,Pepp. Italian Sausage,8,Regular Price,$6.95,$55.60,0b2e3fca
5121227,Lucky Seven Ely,11,12/12/2025,6:54 PM,Shelton,Pizza,Breakfast,16,Regular Price,$6.95,$111.20,f597c8d8
5121227,Lucky Seven Ely,11,12/12/2025,6:54 PM,Shelton,Pizza,Pepp. Italian Sausage,8,Regular Price,$6.95,$55.60,0b2e3fca
5121227,Lucky Seven Ely,11,12/12/2025,6:55 PM,Shelton,Pizza,Four Meat,8,Regular Price,$6.95,$55.60,5d7f58f2
5121228,Short Stop Ely Voyageur,66,12/12/2025,7:21 PM,Duluth Sausage,Meat & Cheese,Pepper Jack,10,Regular Price,$3.25,$32.50,192fce7c
5121228,Short Stop Ely Voyageur,66,12/12/2025,7:20 PM,Stokke,Meat Stick,Teriyaki,2,Regular Price,$5.00,$10.00,e801c906
5121228,Short Stop Ely Voyageur,66,12/12/2025,7:20 PM,Stokke,Meat Stick,Honey BBQ,6,Regular Price,$5.00,$30.00,3bcc0557
5121228,Short Stop Ely Voyageur,66,12/12/2025,7:20 PM,Stokke,Meat Stick,Regular,2,Regular Price,$5.00,$10.00,fa9c4583
5121229,Lucky Seven Aurora,13,12/12/2025,8:28 PM,Shelton,Pizza,Chicken Alfredo,8,Regular Price,$6.95,$55.60,8f638871
5121229,Lucky Seven Aurora,13,12/12/2025,8:28 PM,Shelton,Pizza,Breakfast,16,Regular Price,$6.95,$111.20,f597c8d8
5121229,Lucky Seven Aurora,13,12/12/2025,8:28 PM,Shelton,Pizza,Pepperoni,8,Regular Price,$6.95,$55.60,a1b4979f
5121230,Lucky Seven Aurora,13,12/12/2025,8:31 PM,Shelton,Pizza,Four Meat,4,Regular Price,$6.95,$27.80,5d7f58f2
5121230,Lucky Seven Aurora,13,12/12/2025,8:31 PM,Shelton,Pizza,Supreme,4,Regular Price,$6.95,$27.80,d387e9d2
5121231,Lucky Seven Hoyt Lakes,10,12/12/2025,8:44 PM,Shelton,Pizza,Chicken Alfredo,8,Regular Price,$6.95,$55.60,8f638871
5121231,Lucky Seven Hoyt Lakes,10,12/12/2025,8:45 PM,Shelton,Pizza,Pepperoni,8,Regular Price,$6.95,$55.60,a1b4979f
5121231,Lucky Seven Hoyt Lakes,10,12/12/2025,8:44 PM,Shelton,Pizza,Breakfast,16,Regular Price,$6.95,$111.20,f597c8d8
5121232,Lucky Seven Hoyt Lakes,10,12/12/2025,8:53 PM,Shelton,Pizza,Pepperoni,1,Credit,$0.00,$0.00,a1b4979f
5121232,Lucky Seven Hoyt Lakes,10,12/12/2025,8:54 PM,Shelton,Pizza,Chicken Alfredo,4,Regular Price,$6.95,$27.80,8f638871
5121232,Lucky Seven Hoyt Lakes,10,12/12/2025,8:53 PM,Shelton,Pizza,BBQ Cheeseburger,1,Credit,$0.00,$0.00,c73474b1
5121232,Lucky Seven Hoyt Lakes,10,12/12/2025,8:58 PM,Shelton,Pizza,Pepp. Italian Sausage,4,Regular Price,$6.95,$27.80,0b2e3fca
5121233,Lucky Seven Biwabik,1,12/12/2025,9:19 PM,Shelton,Pizza,Supreme,4,Regular Price,$6.95,$27.80,d387e9d2
5121233,Lucky Seven Biwabik,1,12/12/2025,9:19 PM,Shelton,Pizza,Breakfast,4,Regular Price,$6.95,$27.80,f597c8d8
5121233,Lucky Seven Biwabik,1,12/12/2025,9:18 PM,Shelton,Pizza,Buffalo Chicken,1,Credit,$0.00,$0.00,46d8e83a
5121233,Lucky Seven Biwabik,1,12/12/2025,9:20 PM,Shelton,Pizza,Pepp. Italian Sausage,1,Credit,$0.00,$0.00,0b2e3fca
5121233,Lucky Seven Biwabik,1,12/12/2025,9:18 PM,Shelton,Pizza,Chicken Alfredo,4,Regular Price,$6.95,$27.80,8f638871
5121233,Lucky Seven Biwabik,1,12/12/2025,9:19 PM,Shelton,Pizza,Buffalo Chicken,3,Regular Price,$6.95,$20.85,46d8e83a
5121233,Lucky Seven Biwabik,1,12/12/2025,9:29 PM,Shelton,Pizza,Pizza Fries,4,Regular Price,$5.95,$23.80,4fbba36d
5121301,Dawghouse Canyon,,12/13/2025,11:17 AM,Shelton,Pizza,Four Meat,4,Regular Price,$6.95,$27.80,5d7f58f2
5121301,Dawghouse Canyon,,12/13/2025,11:17 AM,Shelton,Pizza,Chicken Alfredo,8,Regular Price,$6.95,$55.60,8f638871
5121301,Dawghouse Canyon,,12/13/2025,11:18 AM,Shelton,Pizza,Supreme,4,Regular Price,$6.95,$27.80,d387e9d2
5121302,Speedway Cotton,44614,12/13/2025,11:45 AM,Stokke,Pizza,Pepperoni,4,Regular Price,$5.00,$20.00,cfe2be41
5121302,Speedway Cotton,44614,12/13/2025,11:45 AM,Shelton,Pizza,Pepperoni,4,Regular Price,$5.95,$23.80,a1b4979f
5121302,Speedway Cotton,44614,12/13/2025,11:46 AM,Stokke,Pizza,Supreme,1,Credit,$0.00,$0.00,9cec89d3
5121302,Speedway Cotton,44614,12/13/2025,11:49 AM,Stokke,Pizza,Supreme,3,Regular Price,$5.00,$15.00,9cec89d3
5121303,Short Stop Townline,26,12/13/2025,12:10 PM,Tielke,Sandwich,Italian,6,Regular Price,$3.95,$23.70,a65c7b26
5121303,Short Stop Townline,26,12/13/2025,12:10 PM,Tielke,Sandwich,Meatball,6,Regular Price,$4.75,$28.50,d30ad257
5121303,Short Stop Townline,26,12/13/2025,12:11 PM,Stokke,Brat,Bacon Cheddar,3,Regular Price,$4.50,$13.50,47826bf6
5121303,Short Stop Townline,26,12/13/2025,12:11 PM,Stokke,Brat,Wild Rice,3,Regular Price,$4.50,$13.50,68e0642f
5121303,Short Stop Townline,26,12/13/2025,12:11 PM,Stokke,Brat,Gangster,3,Regular Price,$4.50,$13.50,17f0286d
5121303,Short Stop Townline,26,12/13/2025,12:11 PM,Stokke,Pizza,Four Meat,8,Regular Price,$5.95,$47.60,7112b683
5121303,Short Stop Townline,26,12/13/2025,12:19 PM,Tielke,Sandwich,Taco Grinder,6,Regular Price,$3.95,$23.70,3c52f0f1
5121303,Short Stop Townline,26,12/13/2025,12:24 PM,Stokke,Meat Stick,Regular,8,Regular Price,$5.00,$40.00,fa9c4583
5121303,Short Stop Townline,26,12/13/2025,12:24 PM,Stokke,Meat Stick,Teriyaki,8,Regular Price,$5.00,$40.00,e801c906
5121303,Short Stop Townline,26,12/13/2025,12:24 PM,Duluth Sausage,Meat & Cheese,Pepper Jack,8,Regular Price,$3.25,$26.00,192fce7c
5121304,Short Stop Eveleth,18,12/13/2025,1:04 PM,Tielke,Sandwich,Taco Grinder,3,Regular Price,$3.95,$11.85,3c52f0f1
5121304,Short Stop Eveleth,18,12/13/2025,1:05 PM,Stokke,Meat Stick,Regular,2,Regular Price,$5.00,$10.00,fa9c4583
5121304,Short Stop Eveleth,18,12/13/2025,1:04 PM,Tielke,Sandwich,Italian,4,Regular Price,$3.95,$15.80,a65c7b26
5121304,Short Stop Eveleth,18,12/13/2025,1:05 PM,Duluth Sausage,Meat & Cheese,Pepper Jack,6,Regular Price,$3.25,$19.50,192fce7c
5121304,Short Stop Eveleth,18,12/13/2025,1:05 PM,Tielke,Sandwich,Meatball,3,Regular Price,$4.75,$14.25,d30ad257
5121304,Short Stop Eveleth,18,12/13/2025,1:07 PM,Stokke,Meat Stick,Teriyaki,5,Regular Price,$5.00,$25.00,e801c906
5121305,Short Stop Virginia,5,12/13/2025,1:43 PM,Tielke,Sandwich,Meatball,12,Regular Price,$4.75,$57.00,d30ad257
5121306,"Lucky Seven Virginia, Hoover Rd",5,12/13/2025,1:59 PM,Shelton,Pizza,Chicken Alfredo,16,Regular Price,$6.95,$111.20,8f638871
5121306,"Lucky Seven Virginia, Hoover Rd",5,12/13/2025,1:59 PM,Shelton,Pizza,Pepp. Italian Sausage,16,Regular Price,$6.95,$111.20,0b2e3fca
5121306,"Lucky Seven Virginia, Hoover Rd",5,12/13/2025,1:59 PM,Shelton,Pizza,Breakfast,32,Regular Price,$6.95,$222.40,f597c8d8
5121306,"Lucky Seven Virginia, Hoover Rd",5,12/13/2025,2:09 PM,Shelton,Pizza,Supreme,8,Regular Price,$6.95,$55.60,d387e9d2
5121307,Super One Two Harbors,528,12/13/2025,3:45 PM,Shelton,Pizza,Chicken Alfredo,8,Regular Price,$6.80,$54.40,8f638871
5121307,Super One Two Harbors,528,12/13/2025,3:47 PM,Shelton,Pizza,Supreme,3,Regular Price,$6.80,$20.40,d387e9d2
5121307,Super One Two Harbors,528,12/13/2025,3:46 PM,Shelton,Pizza,Pepperoni,1,Credit,$0.00,$0.00,a1b4979f
5121307,Super One Two Harbors,528,12/13/2025,3:45 PM,Shelton,Pizza,Four Meat,8,Regular Price,$6.80,$54.40,5d7f58f2
5121307,Super One Two Harbors,528,12/13/2025,3:46 PM,Shelton,Pizza,Breakfast,1,Credit,$0.00,$0.00,f597c8d8
5121307,Super One Two Harbors,528,12/13/2025,3:46 PM,Shelton,Pizza,Supreme,1,Credit,$0.00,$0.00,d387e9d2
5121308,Super One Lakeside,455,12/13/2025,4:23 PM,Shelton,Pizza,Pepperoni,1,Credit,$0.00,$0.00,a1b4979f
5121308,Super One Lakeside,455,12/13/2025,4:24 PM,Shelton,Pizza,Pepp. Italian Sausage,4,Regular Price,$6.80,$27.20,0b2e3fca
5121308,Super One Lakeside,455,12/13/2025,4:23 PM,Shelton,Pizza,Four Meat,4,Regular Price,$6.80,$27.20,5d7f58f2
5121308,Super One Lakeside,455,12/13/2025,4:24 PM,Shelton,Pizza,Supreme,4,Regular Price,$6.80,$27.20,d387e9d2
5121308,Super One Lakeside,455,12/13/2025,4:22 PM,Shelton,Pizza,Chicken Alfredo,1,Credit,$0.00,$0.00,8f638871
5121308,Super One Lakeside,455,12/13/2025,4:27 PM,Shelton,Pizza,Pepperoni,1,Regular Price,$6.80,$6.80,a1b4979f
5121309,Stokkes Lakewood,,12/13/2025,4:47 PM,Stokke,Pizza,PepperoniSausage,12,Regular Price,$5.95,$71.40,91f1626c
5121309,Stokkes Lakewood,,12/13/2025,4:45 PM,Shelton,Pizza,Four Meat,4,Regular Price,$6.95,$27.80,5d7f58f2
5121309,Stokkes Lakewood,,12/13/2025,4:46 PM,Shelton,Pizza,BBQ Cheeseburger,8,Regular Price,$6.95,$55.60,c73474b1
5121309,Stokkes Lakewood,,12/13/2025,4:46 PM,Shelton,Pizza,Italian Sausage,4,Regular Price,$6.95,$27.80,92432286
5121309,Stokkes Lakewood,,12/13/2025,4:47 PM,Stokke,Pizza,Supreme,8,Regular Price,$5.95,$47.60,9cec89d3
5121309,Stokkes Lakewood,,12/13/2025,4:47 PM,Stokke,Pizza,Chicken Alfredo,4,Regular Price,$5.95,$23.80,f56d7e9d
5121309,Stokkes Lakewood,,12/13/2025,4:45 PM,Shelton,Pizza,Breakfast,16,Regular Price,$6.95,$111.20,f597c8d8
5121309,Stokkes Lakewood,,12/13/2025,4:48 PM,Stokke,Pizza,Bacon Cheeseburger,16,Regular Price,$5.95,$95.20,84a55a38
5121309,Stokkes Lakewood,,12/13/2025,4:45 PM,Shelton,Pizza,Pepperoni,4,Regular Price,$6.95,$27.80,a1b4979f
5121309,Stokkes Lakewood,,12/13/2025,4:47 PM,Stokke,Pizza,Pepperoni,8,Regular Price,$5.95,$47.60,cfe2be41
5121309,Stokkes Lakewood,,12/13/2025,4:45 PM,Shelton,Pizza,Pepp. Italian Sausage,8,Regular Price,$6.95,$55.60,0b2e3fca
5121309,Stokkes Lakewood,,12/13/2025,4:46 PM,Shelton,Pizza,Supreme,8,Regular Price,$6.95,$55.60,d387e9d2
5121310,Woodland Short Stop,,12/13/2025,5:26 PM,Stokke,Pizza,Four Meat,1,Credit,$0.00,$0.00,7112b683
5121310,Woodland Short Stop,,12/13/2025,5:26 PM,Stokke,Pizza,Bacon Cheeseburger,4,Regular Price,$5.95,$23.80,84a55a38
5121310,Woodland Short Stop,,12/13/2025,5:27 PM,Duluth Sausage,Meat & Cheese,Pepper Jack,4,Regular Price,$3.25,$13.00,192fce7c
5121310,Woodland Short Stop,,12/13/2025,5:27 PM,Stokke,Pizza,Chicken Alfredo,1,Credit,$0.00,$0.00,f56d7e9d
5121311,Speedway University,44616,12/13/2025,5:38 PM,Shelton,Pizza,Pepperoni,2,Credit,$0.00,$0.00,a1b4979f
5121311,Speedway University,44616,12/13/2025,5:38 PM,Shelton,Pizza,Pepperoni,2,Regular Price,$5.95,$11.90,a1b4979f
5121312,Super One Kenwood,458,12/13/2025,5:50 PM,Shelton,Pizza,Breakfast,4,Regular Price,$6.80,$27.20,f597c8d8
5121312,Super One Kenwood,458,12/13/2025,5:50 PM,Shelton,Pizza,Chicken Alfredo,4,Regular Price,$6.80,$27.20,8f638871
5121313,Super One Miller Hill,576,12/13/2025,6:24 PM,Shelton,Pizza,Chicken Alfredo,1,Credit,$0.00,$0.00,8f638871
5121313,Super One Miller Hill,576,12/13/2025,6:24 PM,Shelton,Pizza,BBQ Cheeseburger,1,Credit,$0.00,$0.00,c73474b1
5121313,Super One Miller Hill,576,12/13/2025,6:24 PM,Shelton,Pizza,Cheese,1,Credit,$0.00,$0.00,33a50622
5121313,Super One Miller Hill,576,12/13/2025,6:24 PM,Shelton,Pizza,Buffalo Chicken,1,Credit,$0.00,$0.00,46d8e83a
5121313,Super One Miller Hill,576,12/13/2025,6:24 PM,Shelton,Pizza,Supreme,1,Credit,$0.00,$0.00,d387e9d2
5121313,Super One Miller Hill,576,12/13/2025,6:25 PM,Shelton,Pizza,Breakfast,2,Credit,$0.00,$0.00,f597c8d8
5121313,Super One Miller Hill,576,12/13/2025,6:25 PM,Shelton,Pizza,Italian Sausage,3,Regular Price,$6.80,$20.40,92432286
5121314,Super One Pike Lake,571,12/13/2025,6:49 PM,Shelton,Pizza,Pepp. Italian Sausage,4,Regular Price,$6.80,$27.20,0b2e3fca
5121314,Super One Pike Lake,571,12/13/2025,6:49 PM,Shelton,Pizza,Chicken Alfredo,4,Regular Price,$6.80,$27.20,8f638871
5121314,Super One Pike Lake,571,12/13/2025,6:49 PM,Shelton,Pizza,Supreme,3,Regular Price,$6.80,$20.40,d387e9d2
5121501,Caywood Saginaw,,12/15/2025,9:25 AM,Shelton,Pizza,Pepp. Italian Sausage,3,Regular Price,$6.95,$20.85,0b2e3fca
5121501,Caywood Saginaw,,12/15/2025,9:28 AM,Duluth Sausage,Meat & Cheese,Pepper Jack,5,Regular Price,$3.25,$16.25,192fce7c
5121501,Caywood Saginaw,,12/15/2025,9:24 AM,Shelton,Pizza,Four Meat,4,Regular Price,$6.95,$27.80,5d7f58f2
5121501,Caywood Saginaw,,12/15/2025,9:25 AM,Stokke,Pizza,Four Meat,2,Credit,$0.00,$0.00,7112b683
5121501,Caywood Saginaw,,12/15/2025,9:24 AM,Shelton,Pizza,Chicken Alfredo,4,Regular Price,$6.95,$27.80,8f638871
5121501,Caywood Saginaw,,12/15/2025,9:25 AM,Shelton,Pizza,Pepp. Italian Sausage,1,Credit,$0.00,$0.00,0b2e3fca
5121501,Caywood Saginaw,,12/15/2025,9:33 AM,Shelton,Pizza,Pepperoni,8,Regular Price,$6.95,$55.60,a1b4979f
5121502,Korner Store Cloquet,500,12/15/2025,9:54 AM,Stokke,Pizza,Pepperoni,4,Regular Price,$5.95,$23.80,cfe2be41
5121502,Korner Store Cloquet,500,12/15/2025,9:53 AM,Shelton,Pizza,Chicken Alfredo,4,Regular Price,$6.95,$27.80,8f638871
5121502,Korner Store Cloquet,500,12/15/2025,9:54 AM,Shelton,Pizza,Breakfast,1,Credit,$0.00,$0.00,f597c8d8
5121502,Korner Store Cloquet,500,12/15/2025,9:53 AM,Shelton,Pizza,Four Meat,1,Credit,$0.00,$0.00,5d7f58f2
5121503,Super One Cloquet,571,12/15/2025,10:06 AM,Shelton,Pizza,Chicken Alfredo,1,Credit,$0.00,$0.00,8f638871
5121503,Super One Cloquet,571,12/15/2025,10:08 AM,Shelton,Pizza,Breakfast,5,Regular Price,$6.80,$34.00,f597c8d8
5121503,Super One Cloquet,571,12/15/2025,10:08 AM,Shelton,Pizza,BBQ Cheeseburger,3,Regular Price,$6.80,$20.40,c73474b1
5121504,Cromwell Store VP,,12/15/2025,11:04 AM,Stokke,Pizza,Chicken Alfredo,8,Regular Price,$5.95,$47.60,f56d7e9d
5121505,Ukura's Big Dollar,,12/15/2025,11:35 AM,Shelton,Pizza,BBQ Cheeseburger,1,Credit,$0.00,$0.00,c73474b1
5121505,Ukura's Big Dollar,,12/15/2025,11:33 AM,Stokke,Pizza,Chicken Alfredo,3,Regular Price,$5.95,$17.85,f56d7e9d
5121505,Ukura's Big Dollar,,12/15/2025,11:35 AM,Shelton,Pizza,Pepp. Italian Sausage,1,Credit,$0.00,$0.00,0b2e3fca
5121505,Ukura's Big Dollar,,12/15/2025,11:33 AM,Stokke,Pizza,Four Meat,8,Regular Price,$5.95,$47.60,7112b683
5121505,Ukura's Big Dollar,,12/15/2025,11:35 AM,Shelton,Pizza,Chicken Alfredo,1,Credit,$0.00,$0.00,8f638871
5121505,Ukura's Big Dollar,,12/15/2025,11:34 AM,Stokke,Pizza,Pepperoni,4,Regular Price,$5.95,$23.80,cfe2be41
5121505,Ukura's Big Dollar,,12/15/2025,11:34 AM,Stokke,Pizza,Supreme,8,Regular Price,$5.95,$47.60,9cec89d3
5121506,KJ's Fresh Market Moose Lake,,12/15/2025,12:38 PM,Stokke,Pizza,Pepperoni,8,Regular Price,$5.95,$47.60,cfe2be41
5121506,KJ's Fresh Market Moose Lake,,12/15/2025,12:39 PM,Stokke,Pizza,PepperoniSausage,8,Regular Price,$5.95,$47.60,91f1626c
5121506,KJ's Fresh Market Moose Lake,,12/15/2025,12:37 PM,Stokke,Pizza,Bacon Cheeseburger,4,Regular Price,$5.95,$23.80,84a55a38
5121506,KJ's Fresh Market Moose Lake,,12/15/2025,12:38 PM,Stokke,Pizza,Chicken Alfredo,8,Regular Price,$5.95,$47.60,f56d7e9d
5121506,KJ's Fresh Market Moose Lake,,12/15/2025,12:38 PM,Stokke,Pizza,Four Meat,8,Regular Price,$5.95,$47.60,7112b683
5121507,Lucky Seven Moose Lake,38,12/15/2025,12:58 PM,Shelton,Pizza,Pepperoni,8,Regular Price,$6.95,$55.60,a1b4979f
5121508,Lucky Seven Moose Lake,38,12/15/2025,1:01 PM,Shelton,Pizza,Supreme,3,Credit,$0.00,$0.00,d387e9d2
5121508,Lucky Seven Moose Lake,38,12/15/2025,1:01 PM,Shelton,Pizza,Four Meat,1,Regular Price,$6.95,$6.95,5d7f58f2
5121508,Lucky Seven Moose Lake,38,12/15/2025,1:00 PM,Shelton,Pizza,Pepp. Italian Sausage,1,Credit,$0.00,$0.00,0b2e3fca
5121508,Lucky Seven Moose Lake,38,12/15/2025,1:00 PM,Shelton,Pizza,Four Meat,3,Credit,$0.00,$0.00,5d7f58f2
5121508,Lucky Seven Moose Lake,38,12/15/2025,1:00 PM,Shelton,Pizza,Pepp. Italian Sausage,3,Regular Price,$6.95,$20.85,0b2e3fca
5121508,Lucky Seven Moose Lake,38,12/15/2025,1:00 PM,Stokke,Pizza,Supreme,2,Credit,$0.00,$0.00,9cec89d3
5121508,Lucky Seven Moose Lake,38,12/15/2025,1:09 PM,Stokke,Pizza,Chicken Alfredo,4,Regular Price,$5.95,$23.80,f56d7e9d
5121508,Lucky Seven Moose Lake,38,12/15/2025,1:10 PM,Shelton,Pizza,Chicken Alfredo,2,Regular Price,$6.95,$13.90,8f638871
5121508,Lucky Seven Moose Lake,38,12/15/2025,1:10 PM,Stokke,Pizza,Bacon Cheeseburger,4,Regular Price,$5.95,$23.80,84a55a38
5121509,Korner Store Sturgeon Lake,,12/15/2025,1:29 PM,Tielke,Sandwich,Italian,12,Regular Price,$3.95,$47.40,a65c7b26
5121509,Korner Store Sturgeon Lake,,12/15/2025,1:29 PM,Tielke,Sandwich,Taco Grinder,6,Regular Price,$3.95,$23.70,3c52f0f1
5121509,Korner Store Sturgeon Lake,,12/15/2025,1:29 PM,Tielke,Sandwich,Meatball,12,Regular Price,$4.75,$57.00,d30ad257
5121509,Korner Store Sturgeon Lake,,12/15/2025,1:30 PM,Shelton,Pizza,Supreme,5,Regular Price,$6.95,$34.75,d387e9d2
5121509,Korner Store Sturgeon Lake,,12/15/2025,1:30 PM,Shelton,Pizza,Buffalo Chicken,4,Regular Price,$6.95,$27.80,46d8e83a
5121510,Lucky Seven Barnum,34,12/15/2025,1:49 PM,Stokke,Pizza,PepperoniSausage,4,Regular Price,$5.95,$23.80,91f1626c
5121510,Lucky Seven Barnum,34,12/15/2025,1:50 PM,Stokke,Pizza,Supreme,4,Regular Price,$5.95,$23.80,9cec89d3
5121510,Lucky Seven Barnum,34,12/15/2025,1:51 PM,Shelton,Pizza,Four Meat,2,Regular Price,$6.95,$13.90,5d7f58f2
5121510,Lucky Seven Barnum,34,12/15/2025,1:52 PM,Shelton,Pizza,Pepperoni,3,Regular Price,$6.95,$20.85,a1b4979f
5121510,Lucky Seven Barnum,34,12/15/2025,1:51 PM,Shelton,Pizza,Pepp. Italian Sausage,4,Regular Price,$6.95,$27.80,0b2e3fca
5121510,Lucky Seven Barnum,34,12/15/2025,1:51 PM,Shelton,Pizza,Four Meat,1,Credit,$0.00,$0.00,5d7f58f2
5121510,Lucky Seven Barnum,34,12/15/2025,1:51 PM,Shelton,Pizza,Pepperoni,1,Credit,$0.00,$0.00,a1b4979f
5121510,Lucky Seven Barnum,34,12/15/2025,1:52 PM,Shelton,Pizza,Supreme,4,Regular Price,$6.95,$27.80,d387e9d2
5121511,Lucky Seven Barnum,34,12/15/2025,1:54 PM,Shelton,Pizza,Pepperoni,16,Regular Price,$6.95,$111.20,a1b4979f
5121511,Lucky Seven Barnum,34,12/15/2025,1:54 PM,Shelton,Pizza,Four Meat,8,Regular Price,$6.95,$55.60,5d7f58f2
5121511,Lucky Seven Barnum,34,12/15/2025,1:54 PM,Shelton,Pizza,Chicken Alfredo,16,Regular Price,$6.95,$111.20,8f638871
5121511,Lucky Seven Barnum,34,12/15/2025,1:53 PM,Shelton,Pizza,Breakfast,32,Regular Price,$6.95,$222.40,f597c8d8
5121512,Caywood Carlton,,12/15/2025,2:34 PM,Stokke,Pizza,Chicken Alfredo,4,Regular Price,$5.95,$23.80,f56d7e9d
5121512,Caywood Carlton,,12/15/2025,2:34 PM,Shelton,Pizza,Supreme,2,Regular Price,$6.95,$13.90,d387e9d2
5121512,Caywood Carlton,,12/15/2025,2:38 PM,Shelton,Pizza,Supreme,2,Credit,$0.00,$0.00,d387e9d2
5121513,Third Base,,12/15/2025,2:43 PM,Shelton,Garlic Cheese Bread,Garlic Cheese Bread,4,Regular Price,$6.00,$24.00,f407ba0e
5121513,Third Base,,12/15/2025,2:47 PM,Shelton,Pizza,Cheese,5,Regular Price,$6.95,$34.75,33a50622
5121513,Third Base,,12/15/2025,2:47 PM,Shelton,Pizza,Pepperoni,10,Regular Price,$6.95,$69.50,a1b4979f
5121513,Third Base,,12/15/2025,2:47 PM,Shelton,Pizza,Pepp. Italian Sausage,10,Regular Price,$6.95,$69.50,0b2e3fca
5121513,Third Base,,12/15/2025,2:47 PM,Shelton,Pizza,Supreme,5,Regular Price,$6.95,$34.75,d387e9d2
5121513,Third Base,,12/15/2025,2:47 PM,Shelton,Pizza,Four Meat,10,Regular Price,$6.95,$69.50,5d7f58f2
5121513,Third Base,,12/15/2025,2:47 PM,Shelton,Pizza,Chicken Alfredo,10,Regular Price,$6.95,$69.50,8f638871
5121513,Third Base,,12/15/2025,2:48 PM,Shelton,Pizza,Buffalo Chicken,5,Regular Price,$6.95,$34.75,46d8e83a
5121513,Third Base,,12/15/2025,2:58 PM,Stokke,Pizza,Bacon Cheeseburger,5,Regular Price,$5.95,$29.75,84a55a38
5121514,Caywood Esko,,12/15/2025,3:20 PM,Shelton,Pizza,Pepp. Italian Sausage,4,Regular Price,$6.95,$27.80,0b2e3fca
5121514,Caywood Esko,,12/15/2025,3:19 PM,Shelton,Pizza,Pepperoni,4,Regular Price,$6.95,$27.80,a1b4979f
5121514,Caywood Esko,,12/15/2025,3:19 PM,Stokke,Pizza,Supreme,8,Regular Price,$5.95,$47.60,9cec89d3
5121515,Proctor Hockey Arena,,12/15/2025,3:44 PM,Shelton,Pizza,Pepperoni,16,Regular Price,$6.95,$111.20,a1b4979f
5121515,Proctor Hockey Arena,,12/15/2025,3:43 PM,Shelton,Hot Dog,Hot dog,3,Regular Price,$72.00,$216.00,a083c440
5121515,Proctor Hockey Arena,,12/15/2025,3:44 PM,Shelton,Pizza,Four Meat,16,Regular Price,$6.95,$111.20,5d7f58f2
5121515,Proctor Hockey Arena,,12/15/2025,3:44 PM,Shelton,Pizza,Italian Sausage,16,Regular Price,$6.95,$111.20,92432286
5121515,Proctor Hockey Arena,,12/15/2025,3:44 PM,Shelton,Pizza,Cheese,16,Regular Price,$6.95,$111.20,33a50622
5121516,Lucky Seven Proctor,32,12/15/2025,4:15 PM,Shelton,Pizza,Chicken Alfredo,4,Regular Price,$6.95,$27.80,8f638871
5121517,Lucky Seven Proctor,32,12/15/2025,4:16 PM,Shelton,Pizza,Pepp. Italian Sausage,8,Regular Price,$6.95,$55.60,0b2e3fca
5121517,Lucky Seven Proctor,32,12/15/2025,4:16 PM,Shelton,Pizza,Pepperoni,8,Regular Price,$6.95,$55.60,a1b4979f
5121517,Lucky Seven Proctor,32,12/15/2025,4:16 PM,Shelton,Pizza,Four Meat,8,Regular Price,$6.95,$55.60,5d7f58f2
5121517,Lucky Seven Proctor,32,12/15/2025,4:16 PM,Shelton,Pizza,Breakfast,16,Regular Price,$6.95,$111.20,f597c8d8
5121518,Speedway Morgan Park,44612,12/15/2025,4:43 PM,Shelton,Pizza,Four Meat,4,Regular Price,$5.95,$23.80,5d7f58f2
5121518,Speedway Morgan Park,44612,12/15/2025,4:44 PM,Shelton,Pizza,Pepperoni,4,Regular Price,$5.95,$23.80,a1b4979f
5121518,Speedway Morgan Park,44612,12/15/2025,4:45 PM,Stokke,Pizza,Bacon Cheeseburger,3,Regular Price,$5.00,$15.00,84a55a38
5121518,Speedway Morgan Park,44612,12/15/2025,4:48 PM,Tielke,Sandwich,Italian,12,Regular Price,$3.95,$47.40,a65c7b26
5121518,Speedway Morgan Park,44612,12/15/2025,4:44 PM,Shelton,Pizza,Chicken Alfredo,8,Regular Price,$5.95,$47.60,8f638871
