invoice_id,store_name,store_num,date,time,brand,product,flavor,quantity,price_definition,price,subtotal,product_id,,,,,,,
5050620,Lucky Seven Aurora,13,5/6/25,4:35 PM,Shelton,Pizza,Pepp. Italian Sausage,8,Regular Price,$6.95,$55.60,0b2e3fca,,,,,,,
5050621,Lucky Seven Aurora,13,5/6/25,4:38 PM,Shelton,Pizza,Pepp. Italian Sausage,4,Regular Price,$6.95,$27.80,0b2e3fca,,,,,,,
5050622,Lucky Seven Hoyt Lakes,10,5/6/25,4:46 PM,Shelton,Pizza,Breakfast,16,Regular Price,$6.95,$111.20,f597c8d8,,,,,,,
5050622,Lucky Seven Hoyt Lakes,10,5/6/25,4:46 PM,Shelton,Pizza,Four Meat,8,Regular Price,$6.95,$55.60,5d7f58f2,,,,,,,
5050622,Lucky Seven Hoyt Lakes,10,5/6/25,4:47 PM,Shelton,Pizza,Chicken Alfredo,8,Regular Price,$6.95,$55.60,8f638871,,,,,,,
5050622,Lucky Seven Hoyt Lakes,10,5/6/25,4:47 PM,Shelton,Pizza,Pepp. Italian Sausage,8,Regular Price,$6.95,$55.60,0b2e3fca,,,,,,,
5050623,Lucky Seven Hoyt Lakes,10,5/6/25,4:57 PM,Shelton,Pizza,Four Meat,8,Regular Price,$6.95,$55.60,5d7f58f2,,,,,,,
5050623,Lucky Seven Hoyt Lakes,10,5/6/25,4:57 PM,Shelton,Pizza,Chicken Alfredo,8,Regular Price,$6.95,$55.60,8f638871,,,,,,,
5050623,Lucky Seven Hoyt Lakes,10,5/6/25,4:56 PM,Shelton,Pizza,Italian Sausage,1,Credit,$0.00,$0.00,92432286,,,,,,,
5050624,Dawghouse Canyon,,5/6/25,6:11 PM,Shelton,Pizza,Buffalo Chicken,4,Regular Price,$6.95,$27.80,46d8e83a,,,,,,,
5050624,Dawghouse Canyon,,5/6/25,6:12 PM,Shelton,Pizza,Four Meat,4,Regular Price,$6.95,$27.80,5d7f58f2,,,,,,,
5050624,Dawghouse Canyon,,5/6/25,6:11 PM,Shelton,Pizza,Supreme,3,Regular Price,$6.95,$20.85,d387e9d2,,,,,,,
5050624,Dawghouse Canyon,,5/6/25,6:11 PM,Shelton,Pizza,Pepperoni,4,Regular Price,$6.95,$27.80,a1b4979f,,,,,,,
5050701,Short Stop Townline,26,5/7/25,8:23 AM,Tielke,Sandwich,Italian,12,Regular Price,$3.95,$47.40,a65c7b26,,,,,,,
5050701,Short Stop Townline,26,5/7/25,8:23 AM,Tielke,Sandwich,Taco Grinder,12,Regular Price,$3.95,$47.40,3c52f0f1,,,,,,,
5050701,Short Stop Townline,26,5/7/25,8:26 AM,Duluth Sausage Co.,Meat n Cheese,Colby Jack 5oz,7,Credit,$0.00,$0.00,cebda694,,,,,,,
5050701,Short Stop Townline,26,5/7/25,8:28 AM,Duluth Sausage Co.,Meat n Cheese,Colby Jack 5oz,8,Regular Price,$3.25,$26.00,cebda694,,,,,,,
5050701,Short Stop Townline,26,5/7/25,8:29 AM,Duluth Sausage Co.,Meat n Cheese,Pepper Jack 5oz,15,Regular Price,$3.25,$48.75,192fce7c,,,,,,,
5050701,Short Stop Townline,26,5/7/25,8:33 AM,Stokke,Meat Stick,Salami Cheddar,3,Regular Price,$5.00,$15.00,d7045a9e,,,,,,,
5050701,Short Stop Townline,26,5/7/25,8:35 AM,Stokke,Meat Stick,Regular,4,Regular Price,$5.00,$20.00,fa9c4583,,,,,,,
5050702,Ely Lake Short Stop,6,5/7/25,8:51 AM,Stokke,Meat Stick,Honey BBQ,3,Regular Price,$5.00,$15.00,3bcc0557,,,,,,,
5050702,Ely Lake Short Stop,6,5/7/25,8:53 AM,Stokke,Meat Stick,Teriyaki,5,Regular Price,$5.00,$25.00,e801c906,,,,,,,
5050702,Ely Lake Short Stop,6,5/7/25,8:55 AM,Tielke,Sandwich,Meatball,12,Credit,$0.00,$0.00,d30ad257,,,,,,,
5050702,Ely Lake Short Stop,6,5/7/25,8:53 AM,Duluth Sausage Co.,Meat n Cheese,Pepper Jack 5oz,6,Regular Price,$3.25,$19.50,192fce7c,,,,,,,
5050702,Ely Lake Short Stop,6,5/7/25,8:55 AM,Tielke,Sandwich,Italian,12,Regular Price,$3.95,$47.40,a65c7b26,,,,,,,
5050702,Ely Lake Short Stop,6,5/7/25,8:55 AM,Tielke,Sandwich,Taco Grinder,12,Credit,$0.00,$0.00,3c52f0f1,,,,,,,
5050702,Ely Lake Short Stop,6,5/7/25,8:53 AM,Duluth Sausage Co.,Meat n Cheese,Colby Jack 5oz,6,Regular Price,$3.25,$19.50,cebda694,,,,,,,
5050703,Short Stop Eveleth,18,5/7/25,9:21 AM,Tielke,Sandwich,Beef Brisket,12,Regular Price,$4.75,$57.00,aaa3b4a0,,,,,,,
5050703,Short Stop Eveleth,18,5/7/25,9:21 AM,Duluth Sausage Co.,Meat n Cheese,Colby Jack 5oz,4,Regular Price,$3.25,$13.00,cebda694,,,,,,,
5050703,Short Stop Eveleth,18,5/7/25,9:21 AM,Duluth Sausage Co.,Meat n Cheese,Pepper Jack 5oz,6,Regular Price,$3.25,$19.50,192fce7c,,,,,,,
5050703,Short Stop Eveleth,18,5/7/25,9:22 AM,Stokke,Meat Stick,Teriyaki,7,Regular Price,$5.00,$35.00,e801c906,,,,,,,
5050703,Short Stop Eveleth,18,5/7/25,9:21 AM,Tielke,Sandwich,Italian,12,Regular Price,$3.95,$47.40,a65c7b26,,,,,,,
5050704,Super One Virginia,509,5/7/25,9:45 AM,Shelton,Pizza,Pepp. Italian Sausage,8,Regular Price,$6.80,$54.40,0b2e3fca,,,,,,,
5050704,Super One Virginia,509,5/7/25,9:45 AM,Shelton,Pizza,Supreme,8,Regular Price,$6.80,$54.40,d387e9d2,,,,,,,
5050704,Super One Virginia,509,5/7/25,9:45 AM,Shelton,Pizza,Breakfast,8,Regular Price,$6.80,$54.40,f597c8d8,,,,,,,
5050705,Short Stop Express Virginia,,5/7/25,10:00 AM,Duluth Sausage Co.,Meat n Cheese,Colby Jack 5oz,3,Regular Price,$3.25,$9.75,cebda694,,,,,,,
5050705,Short Stop Express Virginia,,5/7/25,10:00 AM,Duluth Sausage Co.,Meat n Cheese,Pepper Jack 5oz,6,Regular Price,$3.25,$19.50,192fce7c,,,,,,,
5050705,Short Stop Express Virginia,,5/7/25,10:01 AM,Stokke,Meat Stick,Regular,2,Regular Price,$5.00,$10.00,fa9c4583,,,,,,,
5050706,"Lucky Seven Virginia, Hoover Rd",5,5/7/25,10:18 AM,Shelton,Pizza,Chicken Alfredo,4,Regular Price,$6.95,$27.80,8f638871,,,,,,,
5050706,"Lucky Seven Virginia, Hoover Rd",5,5/7/25,10:18 AM,Shelton,Pizza,Pepperoni,4,Regular Price,$6.95,$27.80,a1b4979f,,,,,,,
5050707,"Lucky Seven Virginia, Hoover Rd",5,5/7/25,10:21 AM,Shelton,Pizza,Breakfast,40,Regular Price,$6.95,$278.00,f597c8d8,,,,,,,
5050707,"Lucky Seven Virginia, Hoover Rd",5,5/7/25,10:28 AM,Shelton,Pizza,Four Meat,8,Regular Price,$6.95,$55.60,5d7f58f2,,,,,,,
5050707,"Lucky Seven Virginia, Hoover Rd",5,5/7/25,10:28 AM,Shelton,Pizza,Pepp. Italian Sausage,8,Regular Price,$6.95,$55.60,0b2e3fca,,,,,,,
5050707,"Lucky Seven Virginia, Hoover Rd",5,5/7/25,10:28 AM,Shelton,Pizza,Chicken Alfredo,8,Regular Price,$6.95,$55.60,8f638871,,,,,,,
5050708,Short Stop Cook,,5/7/25,11:17 AM,Duluth Sausage Co.,Meat n Cheese,Pepper Jack 5oz,6,Regular Price,$3.25,$19.50,192fce7c,,,,,,,
5050708,Short Stop Cook,,5/7/25,11:18 AM,Tielke,Sandwich,Meatball,6,Regular Price,$4.75,$28.50,d30ad257,,,,,,,
5050708,Short Stop Cook,,5/7/25,11:21 AM,Stokke,Meat Stick,Teriyaki,12,Regular Price,$5.00,$60.00,e801c906,,,,,,,
5050708,Short Stop Cook,,5/7/25,11:22 AM,Stokke,Meat Stick,Regular,6,Regular Price,$5.00,$30.00,fa9c4583,,,,,,,
5050708,Short Stop Cook,,5/7/25,11:22 AM,Tielke,Sandwich,Philly Cheese,7,Regular Price,$4.75,$33.25,0f60ae79,,,,,,,
5050708,Short Stop Cook,,5/7/25,11:23 AM,Tielke,Sandwich,Taco Grinder,5,Regular Price,$3.95,$19.75,3c52f0f1,,,,,,,
5050708,Short Stop Cook,,5/7/25,11:24 AM,Duluth Sausage Co.,Meat n Cheese,Pepper Jack 5oz,1,Credit,$0.00,$0.00,192fce7c,,,,,,,
5050708,Short Stop Cook,,5/7/25,11:25 AM,Stokke,Meat Stick,Regular,1,Credit,$0.00,$0.00,fa9c4583,,,,,,,
5050709,Lucky Seven Cook,2,5/7/25,11:57 AM,Shelton,Pizza,Breakfast,8,Regular Price,$6.95,$55.60,f597c8d8,,,,,,,
5050709,Lucky Seven Cook,2,5/7/25,11:57 AM,Shelton,Pizza,Pepperoni,4,Regular Price,$6.95,$27.80,a1b4979f,,,,,,,
5050710,Lucky Seven Cook,2,5/7/25,12:06 PM,Stokke,Meat Stick,Regular,6,Regular Price,$5.00,$30.00,fa9c4583,,,,,,,
5050710,Lucky Seven Cook,2,5/7/25,11:58 AM,Tielke,Sandwich,Italian,3,Regular Price,$3.95,$11.85,a65c7b26,,,,,,,
5050710,Lucky Seven Cook,2,5/7/25,11:58 AM,Tielke,Sandwich,Meatball,5,Regular Price,$4.75,$23.75,d30ad257,,,,,,,
5050710,Lucky Seven Cook,2,5/7/25,11:59 AM,Stokke,Meat Stick,Honey BBQ,4,Regular Price,$5.00,$20.00,3bcc0557,,,,,,,
5050710,Lucky Seven Cook,2,5/7/25,11:58 AM,Tielke,Sandwich,Philly Cheese,4,Regular Price,$4.75,$19.00,0f60ae79,,,,,,,
5050710,Lucky Seven Cook,2,5/7/25,12:09 PM,Duluth Sausage Co.,Meat n Cheese,Colby Jack 5oz,7,Regular Price,$3.25,$22.75,cebda694,,,,,,,
5050710,Lucky Seven Cook,2,5/7/25,12:10 PM,Duluth Sausage Co.,Meat n Cheese,Pepper Jack 5oz,7,Regular Price,$3.25,$22.75,192fce7c,,,,,,,
5050710,Lucky Seven Cook,2,5/7/25,12:07 PM,Stokke,Meat Stick,Regular,1,Credit,$0.00,$0.00,fa9c4583,,,,,,,
5050710,Lucky Seven Cook,2,5/7/25,11:58 AM,Tielke,Sandwich,Beef Brisket,3,Regular Price,$4.75,$14.25,aaa3b4a0,,,,,,,
5050711,The Y Store,,5/7/25,12:49 PM,Stokke,Meat Stick,Salami Cheddar,1,Regular Price,$5.00,$5.00,d7045a9e,,,,,,,
5050711,The Y Store,,5/7/25,12:49 PM,Stokke,Meat Stick,Jalapeno Cheddar,1,Regular Price,$5.00,$5.00,f9e07f8e,,,,,,,
5050711,The Y Store,,5/7/25,12:50 PM,Stokke,Meat Stick,Regular,9,Regular Price,$5.00,$45.00,fa9c4583,,,,,,,
5050711,The Y Store,,5/7/25,12:50 PM,Duluth Sausage Co.,Meat n Cheese,Pepper Jack 5oz,12,Regular Price,$3.25,$39.00,192fce7c,,,,,,,
5050711,The Y Store,,5/7/25,12:49 PM,Stokke,Meat Stick,Teriyaki,9,Regular Price,$5.00,$45.00,e801c906,,,,,,,
5050711,The Y Store,,5/7/25,12:50 PM,Duluth Sausage Co.,Meat n Cheese,Colby Jack 5oz,12,Regular Price,$3.25,$39.00,cebda694,,,,,,,
5050711,The Y Store,,5/7/25,1:00 PM,Tielke,Sandwich,Beef Brisket,12,Regular Price,$4.75,$57.00,aaa3b4a0,,,,,,,
5050711,The Y Store,,5/7/25,1:00 PM,Shelton,Pizza,Pepp. Italian Sausage,8,Regular Price,$6.95,$55.60,0b2e3fca,,,,,,,
5050711,The Y Store,,5/7/25,1:01 PM,Shelton,Pizza,Four Meat,8,Regular Price,$6.95,$55.60,5d7f58f2,,,,,,,
5050711,The Y Store,,5/7/25,1:01 PM,Shelton,Pizza,Chicken Alfredo,4,Regular Price,$6.95,$27.80,8f638871,,,,,,,
5050712,Short Stop Ely Voyageur,66,5/7/25,1:53 PM,Tielke,Sandwich,Beef Brisket,6,Regular Price,$4.75,$28.50,aaa3b4a0,,,,,,,
5050712,Short Stop Ely Voyageur,66,5/7/25,1:53 PM,Tielke,Sandwich,Beef Brisket,1,Credit,$0.00,$0.00,aaa3b4a0,,,,,,,
5050712,Short Stop Ely Voyageur,66,5/7/25,2:01 PM,Tielke,Sandwich,Italian,3,Regular Price,$3.95,$11.85,a65c7b26,,,,,,,
5050712,Short Stop Ely Voyageur,66,5/7/25,2:01 PM,Tielke,Sandwich,Taco Grinder,8,Regular Price,$3.95,$31.60,3c52f0f1,,,,,,,
5050713,Lucky Seven Ely,11,5/7/25,2:21 PM,Shelton,Pizza,Breakfast,8,Regular Price,$6.95,$55.60,f597c8d8,,,,,,,
5050713,Lucky Seven Ely,11,5/7/25,2:21 PM,Shelton,Pizza,Chicken Alfredo,6,Regular Price,$6.95,$41.70,8f638871,,,,,,,
5050714,Lucky Seven Ely,11,5/7/25,2:23 PM,Shelton,Pizza,Pepperoni,16,Regular Price,$6.95,$111.20,a1b4979f,,,,,,,
5050714,Lucky Seven Ely,11,5/7/25,2:23 PM,Shelton,Pizza,Four Meat,8,Regular Price,$6.95,$55.60,5d7f58f2,,,,,,,
5050714,Lucky Seven Ely,11,5/7/25,2:23 PM,Shelton,Pizza,Breakfast,8,Regular Price,$6.95,$55.60,f597c8d8,,,,,,,
5050714,Lucky Seven Ely,11,5/7/25,2:25 PM,Shelton,Pizza,Chicken Alfredo,8,Regular Price,$6.95,$55.60,8f638871,,,,,,,
5050801,Dale Hermantown Football coach,,5/8/25,8:14 AM,Shelton,Pizza,Pepperoni,16,Regular Price,$6.95,$111.20,a1b4979f,,,,,,,
5050801,Dale Hermantown Football coach,,5/8/25,8:13 AM,Shelton,Pizza,Cheese,16,Regular Price,$6.95,$111.20,33a50622,,,,,,,
5050801,Dale Hermantown Football coach,,5/8/25,8:14 AM,Shelton,Pizza,Four Meat,16,Regular Price,$6.95,$111.20,5d7f58f2,,,,,,,
5050802,Stokkes Adolph,,5/8/25,8:46 AM,Shelton,Pizza,Buffalo Chicken,4,Sale Price,$6.50,$26.00,46d8e83a,,,,,,,
5050802,Stokkes Adolph,,5/8/25,8:47 AM,Stokke,Pizza,Four Meat,8,Regular Price,$5.95,$47.60,7112b683,,,,,,,
5050802,Stokkes Adolph,,5/8/25,8:46 AM,Shelton,Pizza,Supreme,4,Sale Price,$6.50,$26.00,d387e9d2,,,,,,,
5050802,Stokkes Adolph,,5/8/25,8:43 AM,Shelton,Pizza,Pepp. Italian Sausage,8,Sale Price,$6.50,$52.00,0b2e3fca,,,,,,,
5050802,Stokkes Adolph,,5/8/25,8:49 AM,Stokke,Pizza,Pepperoni,8,Regular Price,$5.95,$47.60,cfe2be41,,,,,,,
5050802,Stokkes Adolph,,5/8/25,8:50 AM,Stokke,Pizza,Bacon Cheeseburger,3,Regular Price,$5.95,$17.85,84a55a38,,,,,,,
5050803,Powerhouse Bar,,5/8/25,9:15 AM,Shelton,Pizza,Chicken Alfredo,8,Regular Price,$6.95,$55.60,8f638871,,,,,,,
5050803,Powerhouse Bar,,5/8/25,9:16 AM,Shelton,Pizza,Pepp. Italian Sausage,8,Regular Price,$6.95,$55.60,0b2e3fca,,,,,,,
5050804,Lucky Seven Proctor,32,5/8/25,9:31 AM,Stokke,Pizza,Supreme,4,Regular Price,$5.95,$23.80,9cec89d3,,,,,,,
5050804,Lucky Seven Proctor,32,5/8/25,9:31 AM,Stokke,Pizza,Chicken Alfredo,6,Regular Price,$5.95,$35.70,f56d7e9d,,,,,,,
5050804,Lucky Seven Proctor,32,5/8/25,9:30 AM,Shelton,Pizza,Pepperoni,8,Regular Price,$6.95,$55.60,a1b4979f,,,,,,,
5050804,Lucky Seven Proctor,32,5/8/25,9:30 AM,Stokke,Pizza,Bacon Cheeseburger,8,Regular Price,$5.95,$47.60,84a55a38,,,,,,,
5050805,Speedway Morgan Park,44612,5/8/25,10:03 AM,Stokke,Pizza,Bacon Cheeseburger,8,Regular Price,$5.00,$40.00,84a55a38,,,,,,,
5050805,Speedway Morgan Park,44612,5/8/25,10:02 AM,Stokke,Pizza,Supreme,8,Regular Price,$5.00,$40.00,9cec89d3,,,,,,,
5050805,Speedway Morgan Park,44612,5/8/25,10:02 AM,Stokke,Pizza,Four Meat,8,Regular Price,$5.00,$40.00,7112b683,,,,,,,
5050805,Speedway Morgan Park,44612,5/8/25,10:03 AM,Stokke,Pizza,Chicken Alfredo,8,Regular Price,$5.00,$40.00,f56d7e9d,,,,,,,
5050805,Speedway Morgan Park,44612,5/8/25,10:02 AM,Stokke,Pizza,PepperoniSausage,8,Regular Price,$5.00,$40.00,91f1626c,,,,,,,
5050806,Korner Store Gary North,1,5/8/25,10:23 AM,Duluth Sausage Co.,Meat n Cheese,Colby Jack 5oz,7,Regular Price,$3.25,$22.75,cebda694,,,,,,,
5050806,Korner Store Gary North,1,5/8/25,10:22 AM,Stokke,Meat Stick,Teriyaki,6,Regular Price,$5.00,$30.00,e801c906,,,,,,,
5050806,Korner Store Gary North,1,5/8/25,10:26 AM,Stokke,Pizza,PepperoniSausage,8,Regular Price,$5.95,$47.60,91f1626c,,,,,,,
5050806,Korner Store Gary North,1,5/8/25,10:26 AM,Stokke,Pizza,Pepperoni,8,Regular Price,$5.95,$47.60,cfe2be41,,,,,,,
5050807,Korner Store Gary South,2,5/8/25,10:40 AM,Stokke,Pizza,Sausage,8,Regular Price,$5.95,$47.60,83a32956,,,,,,,
5050807,Korner Store Gary South,2,5/8/25,10:39 AM,Tielke,Sandwich,Beef Brisket,12,Regular Price,$4.75,$57.00,aaa3b4a0,,,,,,,
5050807,Korner Store Gary South,2,5/8/25,10:41 AM,Shelton,Pizza,Supreme,8,Regular Price,$6.95,$55.60,d387e9d2,,,,,,,
5050807,Korner Store Gary South,2,5/8/25,10:41 AM,Stokke,Pizza,PepperoniSausage,8,Regular Price,$5.95,$47.60,91f1626c,,,,,,,
5050807,Korner Store Gary South,2,5/8/25,10:42 AM,Shelton,Pizza,Pepp. Italian Sausage,1,Credit,$0.00,$0.00,0b2e3fca,,,,,,,
5050807,Korner Store Gary South,2,5/8/25,10:40 AM,Stokke,Pizza,Pepperoni,8,Regular Price,$5.95,$47.60,cfe2be41,,,,,,,
5050807,Korner Store Gary South,2,5/8/25,10:41 AM,Stokke,Pizza,Four Meat,8,Regular Price,$5.95,$47.60,7112b683,,,,,,,
5050807,Korner Store Gary South,2,5/8/25,10:42 AM,Shelton,Pizza,Pepp. Italian Sausage,7,Regular Price,$6.95,$48.65,0b2e3fca,,,,,,,
5050807,Korner Store Gary South,2,5/8/25,10:41 AM,Stokke,Pizza,Supreme,4,Regular Price,$5.95,$23.80,9cec89d3,,,,,,,
5050808,Duluth Tap Exchange,,5/8/25,11:18 AM,Shelton,Pizza,Pepperoni,8,Regular Price,$6.95,$55.60,a1b4979f,,,,,,,
5050809,Korner Store Lincoln Park,800,5/8/25,11:25 AM,Stokke,Pizza,PepperoniSausage,8,Regular Price,$5.95,$47.60,91f1626c,,,,,,,
5050809,Korner Store Lincoln Park,800,5/8/25,11:27 AM,Tielke,Sandwich,Italian,10,Regular Price,$3.95,$39.50,a65c7b26,,,,,,,
5050810,Speedway 4th Street,44618,5/8/25,11:45 AM,Shelton,Pizza,Chicken Alfredo,8,Regular Price,$5.95,$47.60,8f638871,,,,,,,
5050810,Speedway 4th Street,44618,5/8/25,11:45 AM,Stokke,Pizza,Pepperoni,8,Regular Price,$5.00,$40.00,cfe2be41,,,,,,,
5050810,Speedway 4th Street,44618,5/8/25,11:45 AM,Shelton,Pizza,Four Meat,8,Regular Price,$5.95,$47.60,5d7f58f2,,,,,,,
5050811,Short Stop Central Ent,,5/8/25,12:03 PM,Stokke,Pizza,Pepperoni,4,Regular Price,$5.95,$23.80,cfe2be41,,,,,,,
5050811,Short Stop Central Ent,,5/8/25,12:05 PM,Stokke,Pizza,Bacon Cheeseburger,4,Regular Price,$5.95,$23.80,84a55a38,,,,,,,
5050812,Short Stop 9th Street,,5/8/25,12:13 PM,Tielke,Sandwich,Taco Grinder,12,Regular Price,$3.95,$47.40,3c52f0f1,,,,,,,
5050812,Short Stop 9th Street,,5/8/25,12:14 PM,Stokke,Meat Stick,Teriyaki,3,Regular Price,$5.00,$15.00,e801c906,,,,,,,
5050812,Short Stop 9th Street,,5/8/25,12:17 PM,Tielke,Sandwich,Italian,6,Regular Price,$3.95,$23.70,a65c7b26,,,,,,,
5050812,Short Stop 9th Street,,5/8/25,12:17 PM,Tielke,Sandwich,Philly Cheese,6,Regular Price,$4.75,$28.50,0f60ae79,,,,,,,
5050813,Super One Plaza,457,5/8/25,12:34 PM,Shelton,Pizza,Four Meat,3,Regular Price,$6.80,$20.40,5d7f58f2,,,,,,,
5050813,Super One Plaza,457,5/8/25,12:33 PM,Shelton,Pizza,Four Meat,1,Credit,$0.00,$0.00,5d7f58f2,,,,,,,
5050813,Super One Plaza,457,5/8/25,12:34 PM,Shelton,Pizza,Pepp. Italian Sausage,3,Regular Price,$6.80,$20.40,0b2e3fca,,,,,,,
5050813,Super One Plaza,457,5/8/25,12:34 PM,Shelton,Pizza,Pepp. Italian Sausage,1,Credit,$0.00,$0.00,0b2e3fca,,,,,,,
5050814,Reef,,5/8/25,12:45 PM,Shelton,Pizza,Pepp. Italian Sausage,3,Regular Price,$6.95,$20.85,0b2e3fca,,,,,,,
5050814,Reef,,5/8/25,12:46 PM,Shelton,Pizza,Cheese,4,Regular Price,$6.95,$27.80,33a50622,,,,,,,
5050814,Reef,,5/8/25,12:46 PM,Shelton,Pizza,Chicken Alfredo,4,Regular Price,$6.95,$27.80,8f638871,,,,,,,
5050814,Reef,,5/8/25,12:46 PM,Shelton,Pizza,Pepperoni,4,Regular Price,$6.95,$27.80,a1b4979f,,,,,,,
5050814,Reef,,5/8/25,12:46 PM,Shelton,Pizza,Four Meat,8,Regular Price,$6.95,$55.60,5d7f58f2,,,,,,,
5050815,Super One Lakeside,455,5/8/25,2:13 PM,Shelton,Pizza,Supreme,8,Regular Price,$6.80,$54.40,d387e9d2,,,,,,,
5050815,Super One Lakeside,455,5/8/25,2:14 PM,Shelton,Pizza,Four Meat,4,Regular Price,$6.80,$27.20,5d7f58f2,,,,,,,
5050815,Super One Lakeside,455,5/8/25,2:14 PM,Shelton,Pizza,Pepp. Italian Sausage,8,Regular Price,$6.80,$54.40,0b2e3fca,,,,,,,
5050815,Super One Lakeside,455,5/8/25,2:15 PM,Shelton,Pizza,Pepperoni,8,Regular Price,$6.80,$54.40,a1b4979f,,,,,,,
5050816,Stokkes Lakewood,,5/8/25,2:17 PM,Stokke,Pizza,Sausage,8,Regular Price,$5.95,$47.60,83a32956,,,,,,,
5050816,Stokkes Lakewood,,5/8/25,2:18 PM,Stokke,Pizza,Pepperoni,16,Regular Price,$5.95,$95.20,cfe2be41,,,,,,,
5050816,Stokkes Lakewood,,5/8/25,2:18 PM,Shelton,Pizza,Pepperoni,8,Sale Price,$6.50,$52.00,a1b4979f,,,,,,,
5050816,Stokkes Lakewood,,5/8/25,2:17 PM,Stokke,Pizza,Supreme,12,Regular Price,$5.95,$71.40,9cec89d3,,,,,,,
5050816,Stokkes Lakewood,,5/8/25,2:17 PM,Stokke,Pizza,PepperoniSausage,8,Regular Price,$5.95,$47.60,91f1626c,,,,,,,
5050816,Stokkes Lakewood,,5/8/25,2:18 PM,Stokke,Pizza,Chicken Alfredo,16,Regular Price,$5.95,$95.20,f56d7e9d,,,,,,,
5050816,Stokkes Lakewood,,5/8/25,2:18 PM,Shelton,Pizza,Pepp. Italian Sausage,4,Sale Price,$6.50,$26.00,0b2e3fca,,,,,,,
5050816,Stokkes Lakewood,,5/8/25,2:17 PM,Stokke,Pizza,Bacon Cheeseburger,8,Regular Price,$5.95,$47.60,84a55a38,,,,,,,
5050816,Stokkes Lakewood,,5/8/25,2:18 PM,Shelton,Pizza,Breakfast,8,Sale Price,$6.50,$52.00,f597c8d8,,,,,,,
5050817,Woodland Short Stop,,5/8/25,2:46 PM,Duluth Sausage Co.,Meat n Cheese,Pepper Jack 5oz,4,Credit,$0.00,$0.00,192fce7c,,,,,,,
5050817,Woodland Short Stop,,5/8/25,2:44 PM,Stokke,Meat Stick,Teriyaki,6,Regular Price,$5.00,$30.00,e801c906,,,,,,,
5050817,Woodland Short Stop,,5/8/25,2:46 PM,Duluth Sausage Co.,Meat n Cheese,Colby Jack 5oz,3,Credit,$0.00,$0.00,cebda694,,,,,,,
5050817,Woodland Short Stop,,5/8/25,2:44 PM,Stokke,Meat Stick,Regular,6,Regular Price,$5.00,$30.00,fa9c4583,,,,,,,
5050817,Woodland Short Stop,,5/8/25,2:49 PM,Stokke,Pizza,Four Meat,4,Regular Price,$5.95,$23.80,7112b683,,,,,,,
5050817,Woodland Short Stop,,5/8/25,2:50 PM,Duluth Sausage Co.,Meat n Cheese,Pepper Jack 5oz,2,Regular Price,$3.25,$6.50,192fce7c,,,,,,,
5050817,Woodland Short Stop,,5/8/25,2:51 PM,Duluth Sausage Co.,Meat n Cheese,Colby Jack 5oz,3,Regular Price,$3.25,$9.75,cebda694,,,,,,,
5050818,Super One Miller Hill,576,5/8/25,3:19 PM,Shelton,Pizza,Cheese,8,Regular Price,$6.80,$54.40,33a50622,,,,,,,
5050818,Super One Miller Hill,576,5/8/25,3:22 PM,Shelton,Pizza,Supreme,12,Regular Price,$6.80,$81.60,d387e9d2,,,,,,,
5050818,Super One Miller Hill,576,5/8/25,3:22 PM,Shelton,Pizza,Pepp. Italian Sausage,8,Regular Price,$6.80,$54.40,0b2e3fca,,,,,,,
5050818,Super One Miller Hill,576,5/8/25,3:23 PM,Shelton,Pizza,Chicken Alfredo,10,Regular Price,$6.80,$68.00,8f638871,,,,,,,
5050818,Super One Miller Hill,576,5/8/25,3:24 PM,Shelton,Pizza,Four Meat,8,Regular Price,$6.80,$54.40,5d7f58f2,,,,,,,
5051201,Caywood Saginaw,,5/12/25,7:30 AM,Stokke,Meat Stick,Jalapeno Cheddar,8,Credit,$0.00,$0.00,f9e07f8e,,,,,,,
5051201,Caywood Saginaw,,5/12/25,7:31 AM,Duluth Sausage Co.,Meat n Cheese,Colby Jack 5oz,7,Regular Price,$3.25,$22.75,cebda694,,,,,,,
5051201,Caywood Saginaw,,5/12/25,7:31 AM,Duluth Sausage Co.,Meat n Cheese,Pepper Jack 5oz,7,Regular Price,$3.25,$22.75,192fce7c,,,,,,,
5051202,Lucky Seven Floodwood,33,5/12/25,8:06 AM,Shelton,Pizza,Four Meat,16,Regular Price,$6.95,$111.20,5d7f58f2,,,,,,,
5051202,Lucky Seven Floodwood,33,5/12/25,8:06 AM,Shelton,Pizza,Breakfast,16,Regular Price,$6.95,$111.20,f597c8d8,,,,,,,
5051203,Lucky Seven Floodwood,33,5/12/25,8:23 AM,Duluth Sausage Co.,Meat n Cheese,Colby Jack 5oz,7,Regular Price,$3.25,$22.75,cebda694,,,,,,,
5051203,Lucky Seven Floodwood,33,5/12/25,8:27 AM,Stokke,Meat Stick,Honey BBQ,4,Regular Price,$5.00,$20.00,3bcc0557,,,,,,,
5051203,Lucky Seven Floodwood,33,5/12/25,8:26 AM,Stokke,Meat Stick,Honey BBQ,1,Credit,$0.00,$0.00,3bcc0557,,,,,,,
5051203,Lucky Seven Floodwood,33,5/12/25,8:25 AM,Duluth Sausage Co.,Meat n Cheese,Pepper Jack 5oz,7,Regular Price,$3.25,$22.75,192fce7c,,,,,,,
